hpid,name,emcls,emcls_name,addr,tel_main,tel_er,lat,lon,sido
A2600056,전라남도순천의료원,G007,지역응급의료기관,전남광주통합특별시 순천시 서문성터길 2   (매곡동),061-759-9114,061-759-9119,34.95798908690572,127.48303613267494,전남광주통합특별시
A1500001,조선대학교병원,G001,권역응급의료센터,전남광주통합특별시 동구 필문대로 365 (서석동),1811-7474,062-220-3280,35.13854706991291,126.92683853357782,전남광주통합특별시
A2600040,진도한국병원,G007,지역응급의료기관,전남광주통합특별시 진도군 진도읍 남문길 48,061-544-2051,061-544-2310,34.482432541575456,126.26412429142383,전남광주통합특별시
A1500011,첨단종합병원,G006,지역응급의료센터,전남광주통합특별시 광산구 첨단중앙로170번길 59 (쌍암동),062-601-8000,062-601-8119,35.22113373578457,126.84530205666944,전남광주통합특별시
A1500017,하남성심병원,G007,지역응급의료기관,전남광주통합특별시 광산구 용아로 259 하남성심병원 (산정동),062-953-6000,062-958-1250,35.1664063968,126.800894228816,전남광주통합특별시
A2600077,해남우리종합병원,G007,지역응급의료기관,전남광주통합특별시 해남군 옥천면 해남로 597,061530-7000,061-530-7119,34.58423738321411,126.64658297551144,전남광주통합특별시
A1500057,해피뷰병원,G009,응급실운영신고기관,전남광주통합특별시 북구 경열로 216 (유동),062-519-9000,062-519-9119,35.15846280570811,126.9066923373126,전남광주통합특별시
A2600048,화순고려병원,G009,응급실운영신고기관,전남광주통합특별시 화순군 화순읍 충의로 109,061-370-3700,061-370-3778,35.05595373646754,126.98963562835073,전남광주통합특별시
A2600043,화순성심병원,G009,응급실운영신고기관,전남광주통합특별시 화순군 화순읍 만연로 31,061-370-9114,061-370-9118,35.05844089636795,126.98987847235264,전남광주통합특별시
A2600001,화순전남대학교병원,G006,지역응급의료센터,전남광주통합특별시 화순군 화순읍 서양로 322,061-379-7120,061-379-8882,35.0586707410237,127.002108292339,전남광주통합특별시
A2500038,김제우석병원,G007,지역응급의료기관,전북특별자치도 김제시 서암4길 45 (서암동),063-540-5114,063-540-5119,35.80673935689978,126.87969956139742,전북특별자치도
A2500056,대자인병원,G006,지역응급의료센터,"전북특별자치도 전주시 덕진구 견훤로 390, 대자인병원 (우아동3가)",063-240-2000,063-250-8701,35.84599245880299,127.153316348062,전북특별자치도
E2500019,무주군보건의료원,G007,지역응급의료기관,"전북특별자치도 무주군 무주읍 한풍루로 413, 무주군보건의료원",063-320-8314,063-320-8315,36.00586316008286,127.67170265153939,전북특별자치도
A2500010,부안성모병원,G007,지역응급의료기관,전북특별자치도 부안군 부안읍 오정2길 24,063-581-5100,063-580-8119,35.724815399252556,126.73452574138332,전북특별자치도
A2502742,새강병원,G007,지역응급의료기관,전북특별자치도 전주시 완산구 백제대로 20-0 (평화동1가),063236-9000,063-289-9119,35.7968808130351,127.132157144207,전북특별자치도
E2500021,순창군보건의료원,G007,지역응급의료기관,전북특별자치도 순창군 순창읍 교성로 135 (순창군보건의료원),063-650-5321,063-650-5352,35.3670362953963,127.143667225508,전북특별자치도
A2500001,원광대학교병원,G001,권역응급의료센터,"전북특별자치도 익산시 무왕로 895 (신동,(신동))",063-859-1114,063-859-1165,35.9642419612473,126.959306346821,전북특별자치도
A2500011,의료법인대산의료재단익산병원,G006,지역응급의료센터,전북특별자치도 익산시 무왕로 969 (신동),063-840-9114,063-840-9112,35.96168123354797,126.96649966881398,전북특별자치도
A2500009,의료법인석천재단고창병원,G007,지역응급의료기관,전북특별자치도 고창군 고창읍 화신1길 9,063-560-5600,063-560-5558,35.43645131091079,126.69331814963527,전북특별자치도
A2500005,의료법인영경의료재단전주병원,G006,지역응급의료센터,"전북특별자치도 전주시 완산구 한두평3길 13 (중화산동2가, 전주병원)",063-220-7200,063-226-6119,35.81502660230338,127.1247991889436,전북특별자치도
A2501890,의료법인영경의료재단호성전주병원,G007,지역응급의료기관,전북특별자치도 전주시 덕진구 동부대로 895 (호성동1가),063-240-8800,063-240-8862,35.865528416459995,127.14790290638277,전북특별자치도
A2500012,의료법인오성의료재단동군산병원,G006,지역응급의료센터,전북특별자치도 군산시 조촌로 149 (조촌동),063-440-0570,063-440-0516,35.97740074466571,126.73719225835914,전북특별자치도
E2500022,임실군보건의료원,G007,지역응급의료기관,전북특별자치도 임실군 임실읍 호국로 1680,063-640-3102,063-640-3119,35.61249558187053,127.28697578028248,전북특별자치도
E2500020,장수군보건의료원,G007,지역응급의료기관,전북특별자치도 장수군 장수읍 장천로 247,063-351-8000,063-350-2119,35.654664903392614,127.52014287444382,전북특별자치도
A2500008,재단법인 아산사회복지재단 정읍아산병원,G006,지역응급의료센터,전북특별자치도 정읍시 충정로 606-22 (용계동),063-530-6000,063-530-6129,35.58899495218047,126.82346011194952,전북특별자치도
A2500006,재단법인예수병원유지재단예수병원,G006,지역응급의료센터,"전북특별자치도 전주시 완산구 서원로 365 (중화산동1가, 예수병원)",063-230-8114,063-230-8280,35.81440117465108,127.13325187439274,전북특별자치도
A2500002,전북대학교병원,G001,권역응급의료센터,전북특별자치도 전주시 덕진구 건지로 20 (금암동),063-250-1114,063-250-1131,35.84697279303408,127.1393674038135,전북특별자치도
A2500007,전북특별자치도군산의료원,G006,지역응급의료센터,"전북특별자치도 군산시 의료원로 27 (지곡동,(지곡동, 군산의료원))",063-472-5000,063-472-5130,35.95497072788432,126.71189936455204,전북특별자치도
A2500004,전북특별자치도남원의료원,G006,지역응급의료센터,전북특별자치도 남원시 충정로 365 (고죽동),063-620-1114,063-620-1119,35.43189945917936,127.40719103150715,전북특별자치도
A2500003,전주고려병원,G009,응급실운영신고기관,전북특별자치도 전주시 덕진구 안덕원로 367 (산정동),063-240-7300,063-240-7330,35.839839476593305,127.16713261021835,전북특별자치도
A2502031,진안군의료원,G007,지역응급의료기관,전북특별자치도 진안군 진안읍 진무로 1145-0,063-430-7000,063-430-7119,35.79518695884379,127.43207008323515,전북특별자치도
A2900003,의료법인 혜인의료재단 한국병원,G007,지역응급의료기관,제주특별자치도 제주시 서광로 193 (삼도일동),064-750-0000,064-750-0160,33.500185921027,126.51698873048466,제주특별자치도
A2900006,의료법인중앙의료재단중앙병원,G006,지역응급의료센터,"제주특별자치도 제주시 월랑로 91-0 (이호이동,중앙병원)",064-786-7000,064-786-7777,33.492346148279836,126.47058708143307,제주특별자치도
A2900007,제주대학교병원,G006,지역응급의료센터,"제주특별자치도 제주시 아란13길 15-0 (아라일동, 0동 0층 0호 (아라일동,제주대학교병원))",064-717-1114,,33.46727330825531,126.54525733713078,제주특별자치도
A2900002,제주특별자치도서귀포의료원,G006,지역응급의료센터,제주특별자치도 서귀포시 장수로 47 (동홍동),064-730-3000,064-730-3001,33.255354935811724,126.56420131670261,제주특별자치도
A2900001,제주한라병원,G001,권역응급의료센터,"제주특별자치도 제주시 도령로 65 (연동, (연동))",064740-5000,064-740-5159,33.489946745300735,126.48507635686154,제주특별자치도
A2900005,한마음병원,G006,지역응급의료센터,제주특별자치도 제주시 연신로 52   (이도이동),064-750-9000,064-750-9119,33.4962612399279,126.54622454609037,제주특별자치도
A2400002,단국대학교의과대학부속병원,G001,권역응급의료센터,"충청남도 천안시 동남구 망향로 201 (안서동, 단국대학교의과대학부속병원)",041-550-7114,041-550-6840,36.84295215169462,127.17327537305154,충청남도
A2400008,당진종합병원,G006,지역응급의료센터,충청남도 당진시 반촌로 5-15 (시곡동),041-357-0100,041-358-3624,36.90439755063778,126.68435813411776,충청남도
A2400019,새금산병원,G009,응급실운영신고기관,충청남도 금산군 금산읍 비단로 183,041-754-8272,041-754-8053,36.10403152848004,127.49620122672218,충청남도
A2400003,서산중앙병원,G006,지역응급의료센터,충청남도 서산시 수석산업로 5 (수석동),041-661-1000,041-661-1195,36.78101237096687,126.50342177166652,충청남도
A2402257,아산충무병원,G006,지역응급의료센터,충청남도 아산시 문화로 381 (모종동),041-536-6666,041-536-6519,36.779292504897654,127.01994885495239,충청남도
A2400015,예산명지병원,G009,응급실운영신고기관,충청남도 예산군 예산읍 신례원로 26,041-335-2255,041-335-5166,36.71373026149238,126.83416958942115,충청남도
A2400004,의료법인 예당의료재단 예산종합병원,G007,지역응급의료기관,충청남도 예산군 예산읍 금오대로 94,041-330-4000,041-330-4119,36.69111403683895,126.83810397105952,충청남도
A2400009,의료법인백제병원,G006,지역응급의료센터,충청남도 논산시 시민로294번길 14 (취암동),041-733-2191,041-730-8882,36.19250243074026,127.09436976296006,충청남도
A2400044,의료법인서해의료재단서해병원,G007,지역응급의료기관,충청남도 서천군 서천읍 서천로 184,041-951-8282,041-950-0219,36.08449428686221,126.6875810614244,충청남도
A2400012,의료법인영서의료재단천안충무병원,G006,지역응급의료센터,"충청남도 천안시 서북구 다가말3길 8, 충무병원 (쌍용동)",041-570-7555,041-570-7519,36.79739687904163,127.13157820432319,충청남도
A2400011,재단법인아산사회복지재단보령아산병원,G006,지역응급의료센터,충청남도 보령시 죽성로 136 (죽정동),041-930-5114,041-930-5333,36.38113998244595,126.62282846665184,충청남도
E2400032,청양군보건의료원,G007,지역응급의료기관,충청남도 청양군 청양읍 칠갑산로7길 54,041-940-4531,041-940-4951,36.45529646339589,126.80455836964052,충청남도
A2400010,충청남도공주의료원,G007,지역응급의료기관,충청남도 공주시 무령로 77 (웅진동),041-962-1111,041-962-1365,36.45905455773722,127.10921562289595,충청남도
A2400006,충청남도서산의료원,G006,지역응급의료센터,충청남도 서산시 중앙로 149 (석림동),041-689-7000,041-689-7119,36.77556877677842,126.46515725738563,충청남도
A2400005,충청남도천안의료원,G007,지역응급의료기관,충청남도 천안시 동남구 충절로 537 (삼룡동),041-570-7200,041-570-7119,36.775359921186194,127.17992025598447,충청남도
A2400007,충청남도홍성의료원,G006,지역응급의료센터,충청남도 홍성군 홍성읍 조양로 224,041-630-6251,041-630-6119,36.59933992060475,126.67440672396913,충청남도
E2400033,태안군보건의료원,G007,지역응급의료기관,충청남도 태안군 태안읍 서해로 1952-16,041-671-5300,041-671-5319,36.75191402131483,126.32320735565844,충청남도
A2400038,학교법인건양교육재단건양대학교부여병원,G007,지역응급의료기관,충청남도 부여군 부여읍 계백로 200,041-837-1200,041-837-1201,36.275554094438235,126.90169662482884,충청남도
A2400001,학교법인동은학원순천향대학교부속천안병원,G001,권역응급의료센터,충청남도 천안시 동남구 순천향6길 31 (봉명동),041-570-2114,041-590-7019,36.8023584971179,127.135666806479,충청남도
A2400039,현대병원,G007,지역응급의료기관,충청남도 아산시 온천대로 1442 (온천동),041-546-3636,041-546-7744,36.78311829920936,127.00097027728451,충청남도
A2300010,건국대학교충주병원,G006,지역응급의료센터,충청북도 충주시 국원대로 82 (교현동),043-840-8593,043-840-8330,36.97897509717851,127.92863660615964,충청북도
E2300011,단양군보건의료원,G007,지역응급의료기관,"충청북도 단양군 단양읍 삼봉로 53, 단양군보건의료원",043-420-3203,043-420-0139,36.984540593096746,128.36667620351827,충청북도
A2300021,오창중앙병원,G009,응급실운영신고기관,충청북도 청주시 청원구 오창읍 중부로 683,043-218-0119,043-218-0119,36.70680258158961,127.42965176665307,충청북도
A2300013,의료법인 건명의료재단 중앙제일병원,G006,지역응급의료센터,충청북도 진천군 진천읍 중앙북로 36-0 (진천성모병원),043-533-1711,043-537-9119,36.858487476286044,127.44050791116805,충청북도
A2300034,의료법인대광의료재단괴산성모병원,G007,지역응급의료기관,충청북도 괴산군 괴산읍 임꺽정로 116-0 (괴산성모병원),043-830-5400,043-830-5419,36.81544387632933,127.78424628538971,충청북도
A2300009,의료법인명지의료재단명지병원,G006,지역응급의료센터,"충청북도 제천시 내토로 991-0 (고암동,의료법인명지의료재단명지병원)",043-640-8114,043-640-8117,37.163005764289196,128.23405656001106,충청북도
A2300039,의료법인송암의료재단마이크로병원,G009,응급실운영신고기관,충청북도 청주시 흥덕구 사직대로 26 (복대동),043-265-0071,070-7038-2717,36.63402150390528,127.45009452402523,충청북도
A2300007,의료법인인화재단한국병원,G006,지역응급의료센터,충청북도 청주시 상당구 단재로 106 (영운동),043-222-7000,043-222-6177,36.61950588971749,127.49659485930336,충청북도
A2300005,의료법인자산의료재단제천서울병원,G006,지역응급의료센터,충청북도 제천시 숭문로 57 (서부동),043-642-7606,043-643-2327,37.13857101389598,128.20613928597677,충청북도
A2300017,의료법인정민의료재단보은한양병원,G009,응급실운영신고기관,충청북도 보은군 보은읍 보은로 102,043-544-1500,070-7575-2853,36.48327155579628,127.71821043397682,충청북도
A2300003,의료법인정산의료재단효성병원,G006,지역응급의료센터,충청북도 청주시 상당구 쇠내로 16 (금천동),043-221-5000,043-221-2192,36.624556372628305,127.49558522201268,충청북도
A2300030,의료법인조윤의료재단영동병원,G007,지역응급의료기관,충청북도 영동군 영동읍 대학로 106,043-740-9000,043-740-9333,36.1852328446,127.7808325647,충청북도
A2300015,의료법인태성의료재단제일조은병원,G009,응급실운영신고기관,충청북도 음성군 금왕읍 음성로1230번길 10,043-883-8800,043-883-8800,36.99760379156879,127.59853452216106,충청북도
A2300002,의료법인한마음의료재단하나병원,G006,지역응급의료센터,"충청북도 청주시 흥덕구 2순환로 1262, 하나병원 (가경동)",043-230-6114,043-230-6594,36.623474045244464,127.43081864239413,충청북도
A2300011,의료법인힐링의료재단옥천성모병원,G007,지역응급의료기관,충청북도 옥천군 옥천읍 성왕로 1195,043-730-7000,043-730-7119,36.313345842294304,127.57197742757523,충청북도
A2302011,재단법인베스티안재단베스티안병원,G009,응급실운영신고기관,충청북도 청주시 흥덕구 오송읍 오송생명1로 191-0,043-910-7575,043-904-8925,36.6364279047,127.3216412104,충청북도
A2300008,청주성모병원,G006,지역응급의료센터,충청북도 청주시 청원구 주성로 173-19 (주중동),043-219-8000,043-219-8119,36.673801330174406,127.48546957073641,충청북도
A2300001,충북대학교병원,G001,권역응급의료센터,"충청북도 청주시 서원구 1순환로 776-0 (개신동,충북대학교병원)",043-269-6114,043-269-6114,36.624166824834546,127.4614360502226,충청북도
A2302306,충주미래병원,G009,응급실운영신고기관,"충청북도 충주시 국원대로 99-0, 0동 (교현동,미래병원)",043-852-9119,,36.9804284762737,127.927925696639,충청북도
A2300006,충청북도청주의료원,G007,지역응급의료기관,"충청북도 청주시 서원구 흥덕로 48-0 (사직동,청주의료원)",043-279-2300,043-279-0119,36.6401389722304,127.473087555201,충청북도
A2300004,충청북도충주의료원,G007,지역응급의료기관,충청북도 충주시 안림로 239-50 (안림동),043-871-0114,043-871-0119,36.97956732195825,127.9703586011334,충청북도
